event_id,section,role,sentence,positive,negative,neutral
0,Prepared remarks,management,"In our latest survey of major markets, over half of buyers were new to the Mac, and in some countries, the percentage is extremely high, like in China, where over 80% of customers were purchasing a Mac for the first time.",0.543825089931488,0.026540450751781464,0.4296344518661499
0,Prepared remarks,management,"We're confident in our Mac business, and our ability to continue to innovate and gain share in that area.",0.9306507110595703,0.00937862042337656,0.059970710426568985
0,Prepared remarks,management,"Turning to the Apple Watch, unit sales met our expectations in the quarter.",0.9326847791671753,0.021031467244029045,0.04628372564911842
0,Prepared remarks,management,"For some color on how we think about Apple Watch sales, we expected seasonality to be similar to the historical seasonality of iPod, which typically generated 40% or more of its annual unit sell-through in the December quarter.",0.19130706787109375,0.14538082480430603,0.6633120775222778
0,Prepared remarks,management,"We started shipping Apple Watch just one year ago, and it has quickly become the best-selling and most loved smart watch in the world.",0.5050633549690247,0.010797797702252865,0.4841388165950775
0,Prepared remarks,management,"In fact, unit sales of Apple Watch during its first year exceeded sales of iPhone in its first year.",0.7684119343757629,0.09898899495601654,0.13259905576705933
0,Prepared remarks,management,"Last month, we refreshed the lineup for the spring with new bands and a new starting price point, and the response from customers has been great.",0.9366196393966675,0.017657417804002762,0.04572298750281334
0,Prepared remarks,management,"Apple Watch is an increasingly essential part of user's lives, from responding to messages, managing calendars and navigating with maps, to helping them be more fit.",0.06853654980659485,0.02159404195845127,0.909869372844696
0,Prepared remarks,management,"And in some cases, the heart rate sensor has even helped save lives.",0.29529261589050293,0.030312249436974525,0.6743951439857483
0,Prepared remarks,management,We're really excited about the first year with Apple Watch.,0.39325806498527527,0.012100176885724068,0.5946418046951294
0,Prepared remarks,management,"We have learned a lot, and we believe it has an exciting future ahead.",0.8077619671821594,0.009634951129555702,0.18260309100151062
0,Prepared remarks,management,"We announced some fantastic new products during the March quarter. iPhone SE became available on March 31, so none of its sales were reflected in our second-quarter results, but so far this quarter, we're seeing terrific customer response. iPhone SE is the most powerful four-inch phone ever, and it's a great option for customers all over the world who want a compact phone with advanced features, and a great price, without compromising performance.",0.8284467458724976,0.011054259724915028,0.16049903631210327
0,Prepared remarks,management,"Demand has been very strong, and exceeds supply at this point, but we're working hard to get the iPhone SE into the hands of every customer who wants one, as quickly as possible.",0.5518428087234497,0.014065328054130077,0.4340918958187103
0,Prepared remarks,management,The addition of the iPhone SE in the iPhone lineup places us in a better strategic position to attract even more customers into our ecosystem.,0.9379375576972961,0.010402875021100044,0.05165949836373329
0,Prepared remarks,management,"We also unveiled the stunning 9.7 inch iPad Pro, with cutting-edge performance and our most advanced display yet.",0.7606988549232483,0.011953521519899368,0.2273477017879486
0,Prepared remarks,management,"The reviews of our new iPad Pros have been great, and we are hearing from customers of the features and capabilities in the new Pros make them both the ultimate upgrade for iPad owners, and a great PC replacement.",0.8876116275787354,0.008348953910171986,0.10403943806886673
0,Prepared remarks,management,"In the June quarter, we expect to see our best iPad revenue compare in over two years. iPad is the best-selling, best-reviewed and most used tablet on the market.",0.7108871936798096,0.012577352114021778,0.2765354812145233
0,Prepared remarks,management,"Customers tell us that they love iPad for its unique mix of portability, capability, and versatility, with over 1 million iPad apps in the App Store to help them work, play, learn, and create.",0.4479319453239441,0.008964549750089645,0.5431035161018372
0,Prepared remarks,management,"We also announced Care Kit, a new software framework that developers can use to help people take a more active role in their health, by keeping track of their care plans, monitoring their symptoms and medication, and delivering the insights they need to make smart decisions about their health.",0.2663241922855377,0.008949237875640392,0.7247265577316284
0,Prepared remarks,management,We're very excited about the ways iPhone and Apple Watch are helping people lead healthier lives.,0.761908233165741,0.008683884516358376,0.22940784692764282
0,Prepared remarks,management,"We believe there's great promise here for the future, and we are very interested in where this can take us.",0.6518068313598633,0.010596266947686672,0.3375968337059021
0,Prepared remarks,management,"As always, we are contributing to society beyond our products, promoting the use of renewable energy across our facilities and inside our supply chain, and developing cutting-edge technologies to revolutionize recycling in the materials we use.",0.44883105158805847,0.009612711146473885,0.5415562391281128
0,Prepared remarks,management,"We are unwavering in our commitment to protect the security and privacy of our customers and their data, and we are actively promoting inclusion and equality across our business.",0.5654019713401794,0.012229695916175842,0.4223683774471283
0,Prepared remarks,management,"As we continue through the June quarter, I'd like to remind you that we measure the health of customer demand based on sell-through.",0.10198424756526947,0.050628066062927246,0.8473877310752869
0,Prepared remarks,management,"Despite ending Q2 within our channel inventory targets, in light of the macroeconomic environment we plan to lower our channel inventories in the June quarter.",0.039836619049310684,0.9322730898857117,0.02789025567471981
0,Prepared remarks,management,This will impact our reported revenue in Q3.,0.009784518741071224,0.935401976108551,0.05481347814202309
0,Prepared remarks,management,Luca will provide more details on this in his commentary.,0.036049988120794296,0.016972986981272697,0.9469769597053528
0,Prepared remarks,management,"But before turning over the call to him, I will summarize by saying that the future of Apple is very bright.",0.2246623933315277,0.01366012915968895,0.7616774439811707
0,Prepared remarks,management,Our product pipeline has amazing innovations in store.,0.6473680138587952,0.012039723806083202,0.34059223532676697
0,Prepared remarks,management,We are very excited about bringing together developers for our four major platforms at our worldwide developers conference in June.,0.6343634724617004,0.01084059663116932,0.35479602217674255
0,Prepared remarks,management,"We are forging ahead with important investments in research and development, in our infrastructure, and in our supply chain.",0.7038776278495789,0.009610760025680065,0.2865116000175476
0,Prepared remarks,management,"We've made 15 acquisitions in the last four quarters to accelerate our product and services roadmaps, and we are always on the lookout for companies with great technology, talent, and strategic fit.",0.6744760274887085,0.011112532578408718,0.3144114017486572
0,Prepared remarks,management,"Creating value for shareholders by developing great products and services that enrich people's lives will always be our top priority, and the key factor driving our investments and capital allocation decisions.",0.27900373935699463,0.008307220414280891,0.7126890420913696
0,Prepared remarks,management,"As our business continues to generate high levels of free cash flow, we are in the fortunate position to expand our capital return program again this year, as we have done each year since we started the program four years ago.",0.9411076307296753,0.013188219629228115,0.045704081654548645
0,Prepared remarks,management,"Today, we are announcing an extension of the timeframe of the program by four quarters through March of 2018, and we are expanding the total program size from $200 billion to $250 billion.",0.8401293158531189,0.01224726252257824,0.14762338995933533
0,Prepared remarks,management,Luca has more details on this announcement and our results for the March quarter.,0.03463606536388397,0.022536931559443474,0.9428269863128662
0,Prepared remarks,management,"Thank you, Tim, and good afternoon, everyone.",0.15754391252994537,0.022194137796759605,0.8202619552612305
0,Prepared remarks,management,Let me start with the March quarter results.,0.036877382546663284,0.06067806854844093,0.9024445414543152
0,Prepared remarks,management,"Revenue for the quarter landed within our guidance range at $50.6 billion, compared to $58 billion in the year-ago quarter, a decline of 13%.",0.14429648220539093,0.8420827984809875,0.013620687648653984
0,Prepared remarks,management,"As we had expected, our comparisons to last year were influenced by the continued strength of the US dollar against foreign currencies.",0.7966688275337219,0.14274857938289642,0.06058260425925255
0,Prepared remarks,management,"That being said, in constant currency, our revenue declined by 9%.",0.009777170605957508,0.9734945297241211,0.016728276386857033
0,Prepared remarks,management,"On a geographic basis, in Asia, our revenue grew strongly in Japan, but it declined in greater China and the rest of Asia-Pacific.",0.10628161579370499,0.8497244715690613,0.043993979692459106
0,Prepared remarks,management,However our business in these two regions is faring better than the numbers might suggest.,0.960076093673706,0.01888298988342285,0.0210409015417099
0,Prepared remarks,management,"We had significant channel inventory reductions and currency weakness, which affected our reported revenue for both of these segments.",0.011447442695498466,0.9697527885437012,0.01879974827170372
0,Prepared remarks,management,"In mainland China, revenue was down 11%, and the decline was 7% in constant currency terms.",0.006496226880699396,0.9734862446784973,0.020017532631754875
0,Prepared remarks,management,"Keep in mind that we were up against an extremely difficult year-ago compare, when our mainland China revenue grew 81%.",0.9538888335227966,0.028304148465394974,0.01780705340206623
0,Prepared remarks,management,"We remain very optimistic about the China market over the long-term, and we are committed to investing there for the long run.",0.8580142259597778,0.008258680813014507,0.13372713327407837
0,Prepared remarks,management,"Gross margin was 39.4%, near the high-end of our guidance range, thanks to strong cost performance.",0.9585602283477783,0.016341688111424446,0.02509809285402298
0,Prepared remarks,management,"Operating margin was 27.7% of revenue, and net income was $10.5 billion.",0.045004893094301224,0.03301515057682991,0.9219799637794495
0,Prepared remarks,management,"Diluted earnings per share were $1.90, and cash flow from operations was strong, at $11.6 billion.",0.8759468197822571,0.03839174658060074,0.08566144853830338
0,Prepared remarks,management,"For details by product, I start with iPhone.",0.02861958183348179,0.026623304933309555,0.9447571039199829
0,Prepared remarks,management,"We sold 51.2 million iPhones in the quarter, compared to 61.2 million in the year-ago quarter, a decline of 16%.",0.027818862348794937,0.9624438881874084,0.009737173095345497
0,Prepared remarks,management,"It was a particularly challenging comparison to the record quarter a year ago, when iPhone 6 grew 40% as we entered last March quarter, and supply demand imbalance, which was recovered during the quarter.",0.12128131836652756,0.8513530492782593,0.027365652844309807
0,Prepared remarks,management,"Also, this year we reduced channel inventory by 450,000 units, while we increased inventory by 1 million units a year ago.",0.04829804599285126,0.8992770314216614,0.052424993366003036
0,Prepared remarks,management,"We have exited the quarter with in our five to seven-week target range for channel inventory. iPhone ASV was $642 compared to $659 in the year ago quarter, with weak international currencies and very popular mid-tier and entry offerings contributing to the difference year-over-year. iPhone's momentum in business markets continues to be very impressive.",0.9479373693466187,0.035336755216121674,0.016725946217775345
0,Prepared remarks,management,"A recent survey by 451 Research, formerly known as ChangeWave, found that among US corporate buyers planning to purchase smart phones in the June quarter, 78% planned to purchase iPhones.",0.16634812951087952,0.021213816478848457,0.8124380111694336
0,Prepared remarks,management,That's the highest June quarter iPhone purchase intent ever measured by the survey and 5 points higher than a year ago.,0.9193277359008789,0.01950206607580185,0.06117022782564163
0,Prepared remarks,management,"Turning to services, we generated $6 billion in revenue, an increase of 20% over the March quarter last year, thanks primarily to the continued strong performance of the App Store, with revenue growing 35% to a new all-time high.",0.9542487263679504,0.01821766048669815,0.027533594518899918
0,Prepared remarks,management,"According to App Annie, the App Store generated 90% more global revenue than Google Play in the March quarter, up from a 75% lead in 2015.",0.9521738886833191,0.020139582455158234,0.027686476707458496
0,Prepared remarks,management,"Among our customers who purchased apps and content from our iTunes Stores, the average amount spent per customer reached a new all-time record in the March quarter.",0.8291141390800476,0.02095782943069935,0.14992806315422058
0,Prepared remarks,management,"Next, I'd like to talk about the Mac.",0.04853091016411781,0.024246161803603172,0.9272229075431824
0,Prepared remarks,management,"We sold 4 million Macs compared to 4.6 million last year, a decline of 12%.",0.029176905751228333,0.960845410823822,0.009977737441658974
0,Prepared remarks,management,"It was a challenging quarter for personal computer sales across the industry, but we believe we gained market share.",0.9593496322631836,0.01961890608072281,0.021031389012932777
0,Prepared remarks,management,"Despite the overall market slowdown, we generated double-digit market growth in a number of markets, including Russia, Korea, Singapore, Taiwan, and the UAE.",0.9477783441543579,0.01622845232486725,0.035993173718452454
0,Prepared remarks,management,"Just last week, we updated the MacBook, our thinnest and lightest Mac, with the latest processors, faster graphics, fastest flash storage, and longer battery life.",0.3609425127506256,0.014942905865609646,0.6241145730018616
0,Prepared remarks,management,We think our customers are going to love this update.,0.6906052231788635,0.010589989833533764,0.29880478978157043
0,Prepared remarks,management,We ended the quarter within our four to five-week target range for Mac channel inventory.,0.4331446588039398,0.3631264269351959,0.20372889935970306
0,Prepared remarks,management,"Turning to iPad, we sold 10.3 million compared to 12.6 million in the year ago quarter.",0.42051491141319275,0.5434678196907043,0.036017272621393204
0,Prepared remarks,management,"We also reduced channel inventory by about 200,000 units, and we exited the quarter within our five to seven-week target range.",0.07057730853557587,0.9063767194747925,0.02304595708847046
0,Prepared remarks,management,"In the same segments of the public market where we compete, we continue to be highly successful.",0.912920355796814,0.009446647949516773,0.07763300091028214
0,Prepared remarks,management,Recent data from NPD indicates that iPad had 78% share of the US market for tablets priced above $200.,0.685075044631958,0.0078033022582530975,0.3071216940879822
0,Prepared remarks,management,"And the latest data published by ABC indicates that iPad accounts for 72% of the US commercial tablet market, comprising business, government, and education. iPad customer metrics are also extremely positive.",0.7129946351051331,0.01040017232298851,0.27660518884658813
0,Prepared remarks,management,"In February, 451 Research measured a 97% consumer satisfaction rate for iPad Air 2, and among consumers planning to purchase a tablet within the next six months, 59% planned to purchase an iPad, more than 3 times the purchase intention rate of the next highest brand measured.",0.35302066802978516,0.02782711386680603,0.6191522479057312
0,Prepared remarks,management,"Corporate buyers reported a 94% satisfaction rate for iPad, and a June quarter purchase intent of 71%.",0.2530905306339264,0.13402059674263,0.6128889322280884
0,Prepared remarks,management,"Revenue from other products grew 30% over the last year, thanks to Apple Watch.",0.9490195512771606,0.011225776746869087,0.039754703640937805
0,Prepared remarks,management,"We have expanded distribution to 60 countries, and introduced bands in beautiful new colors for spring, so customers can personalize their watches in more ways, with a range of colors, styles, and materials.",0.5975585579872131,0.00964884739369154,0.39279264211654663
0,Prepared remarks,management,"Our customers are very happy with Apple Watch, with 451 Research measuring 94% customer satisfaction.",0.9333324432373047,0.011602655053138733,0.05506499111652374
0,Prepared remarks,management,We're also making great progress with our enterprise initiatives.,0.9121789932250977,0.010354011319577694,0.07746700942516327
0,Prepared remarks,management,IBM now has engagements for more than 200 deployments of native iOS apps for large enterprise customers to accelerate mobile transformation.,0.7332858443260193,0.007433580234646797,0.25928065180778503
0,Prepared remarks,management,"Our mobility partner program also continues to grow, with 108 partners across 20 countries.",0.9292670488357544,0.00857621245086193,0.06215669959783554
0,Prepared remarks,management,We see continued broad industry adoption of native iOS apps to transform how professionals do their work and serve their customers.,0.7959364056587219,0.007417846005409956,0.19664576649665833
0,Prepared remarks,management,"For example, retail bankers are using iOS apps on iPads to greet and onboard customers, reduce queue times, and improve the customer experience.",0.3046976923942566,0.018728405237197876,0.6765739321708679
0,Prepared remarks,management,"And in hospitals, using doctors and nurses are using iOS Apps on iPhone and iPad to share and communicate more effectively, so that they can spend more time with patients, and less time on administrative tasks.",0.0785655751824379,0.03213842213153839,0.8892959952354431
0,Prepared remarks,management,Let me now turn to our cash positions.,0.03688536956906319,0.0292812567204237,0.9338333010673523
0,Prepared remarks,management,"We ended the quarter with $232.9 billion in cash plus marketable securities, a sequential increase of $17.2 billion. $208.9 billion of this cash, or 90% of the total, was outside the United States.",0.8796623349189758,0.02581748180091381,0.09452012926340103
0,Prepared remarks,management,"We issued $15.5 billion in US dollar denominated notes during the quarter, including our first green bond tranche to fund initiatives such as renewable energy and environmental design projects.",0.6565814018249512,0.009012706577777863,0.33440589904785156
0,Prepared remarks,management,We exited the March quarter with $72 billion in term debt.,0.06458521634340286,0.33933889865875244,0.5960758924484253
0,Prepared remarks,management,"We returned $10 billion to investors during the quarter, including $2.9 billion in dividends and equivalents, and $7 billion on purchases of 71.8 million Apple shares, to open market transactions.",0.13973045349121094,0.018723785877227783,0.8415457606315613
0,Prepared remarks,management,"We have now completed over $163 billion of the current $200 billion capital return program, including $117 billion in share repurchases.",0.7149682641029358,0.010026510804891586,0.2750052511692047
0,Prepared remarks,management,"As Tim mentioned, today we are announcing the latest update to our program, which we are increasing to a total of $250 billion.",0.4689551591873169,0.011114563792943954,0.5199302434921265
0,Prepared remarks,management,"Once again, we are allocating the majority of the expansion of the program to share repurchases, given our strong confidence in Apple's future, and the value we see in our stock.",0.8578417301177979,0.00794603955000639,0.1342121809720993
0,Prepared remarks,management,"The Board has increased the share repurchase authorization by $35 billion, raising it from the current $140 billion level to $175 billion.",0.9458631873130798,0.018333997577428818,0.03580281883478165
0,Prepared remarks,management,"We will also continue to net share settle, less the employee restricted stock units.",0.22328826785087585,0.009011994116008282,0.7676997780799866
0,Prepared remarks,management,"We also know that the dividend is very important to many of our investors who value income, and we are raising it for the fourth time in less than four years.",0.8111572861671448,0.009744051843881607,0.17909875512123108
0,Prepared remarks,management,"The quarterly dividend will grow from $0.52 per share to $0.57 per share, an increase of about 10%.",0.9433353543281555,0.016516782343387604,0.040147844702005386
0,Prepared remarks,management,"This is effective with our next dividend, which the Board has declared today is payable on May 12, 2016, to shareholders of record as of May 9, 2016.",0.028751250356435776,0.0172876063734293,0.953961193561554
0,Prepared remarks,management,We continue to plan for annual dividend increases going forward.,0.9150997996330261,0.013638247735798359,0.07126198709011078
0,Prepared remarks,management,"With $12 billion in annual dividend payments, we are proud to be one of the largest dividend payers in the world.",0.852275013923645,0.008964261040091515,0.13876071572303772
0,Prepared remarks,management,"In total, with this updated program, during the next eight quarters, we expect to return $87 billion to our investors, which represents about 15% of our market cap at the current stock price.",0.7418193817138672,0.008820141665637493,0.2493603676557541
0,Prepared remarks,management,"As in the past, we expect to fund our capital return program with US cash, future US cash flow generation and borrowing from both domestic and international debt markets.",0.6251029372215271,0.008140859194099903,0.3667561709880829
0,Prepared remarks,management,"We will continue to review capital allocation regularly, and solicit input on our program from a broad base of shareholders.",0.24265733361244202,0.00885985977947712,0.7484827637672424
0,Prepared remarks,management,"This allows us to be thoughtful about the size, the mix, and the face of the program.",0.056358929723501205,0.014763403683900833,0.9288777112960815
0,Prepared remarks,management,"As we move ahead into the June quarter, I'd like to review our outlook, which includes the types of forward-looking information that Nancy referred to at the beginning of the call.",0.05195598304271698,0.01927803084254265,0.9287660121917725
0,Prepared remarks,management,We expect revenue to be between $41 billion and $43 billion.,0.1391199231147766,0.012783616781234741,0.848096489906311
0,Prepared remarks,management,"The revenue guidance implies a year-over-year decline, as we lap an incredibly strong June quarter last year, when revenue grew 33%, due in part to accelerated iPhone upgrade purchases.",0.021151408553123474,0.9643572568893433,0.014491288922727108
0,Prepared remarks,management,"This tough compare is compounded by the continued weak macro environment this year, and the strong US dollar, which affects our revenue growth in international markets.",0.013686570338904858,0.9620227813720703,0.024290526285767555
0,Prepared remarks,management,"Embedded in this guidance is a planned channel inventory reduction worth over $2 billion, as we have elected to be prudent about our channel inventory position, given the current macro environment.",0.054153334349393845,0.8955474495887756,0.050299208611249924
0,Prepared remarks,management,The guidance also reflects a range of possible scenarios related to how quickly we can get into supply-demand balance for iPhone SE.,0.1923729032278061,0.011521552689373493,0.7961055040359497
0,Prepared remarks,management,"Due to these factors, our expected demand is greater than the revenue range implies.",0.8956502079963684,0.04138285666704178,0.06296702474355698
0,Prepared remarks,management,"Sequentially, our guidance implies a revenue decline of 15% to 19%, which is comparable to the 17% sequential decline that we've averaged from the March to June quarter for the last three years, despite the anticipated channel inventory adjustments I just described.",0.013954776339232922,0.967938244342804,0.018106892704963684
0,Prepared remarks,management,"We expect seasonal sequential declines in iPhone and iPad sales, and a sequential increase in Mac sales.",0.014572948217391968,0.9648256301879883,0.020601416006684303
0,Prepared remarks,management,"We also expect iPhone ASPs to decline sequentially as we get further from the launch of iPhone 6s and 6s Plus, and as iPhone SE enters the mix.",0.01538055669516325,0.9584553241729736,0.026164118200540543
0,Prepared remarks,management,We know that our revenue guidance falls short of market estimates for the third quarter.,0.014511100016534328,0.955603301525116,0.029885664582252502
0,Prepared remarks,management,"We believe the difference counts primarily from three areas: First, the $2 billion plus channel inventory reduction I just mentioned.",0.34407666325569153,0.24524767696857452,0.41067564487457275
0,Prepared remarks,management,"Second, the effect of the channel inventory reduction, and the launch of iPhone SE on iPhone ASPs, as well as the current constrained supply of iPhone SE.",0.07070588320493698,0.38469406962394714,0.5446000695228577
0,Prepared remarks,management,"Third, different estimates for Mac, which we expect to grow sequentially at the rate similar to what we have experienced in the past June quarters.",0.22947780787944794,0.08022129535675049,0.6903008818626404
0,Prepared remarks,management,We expect gross margins to be between 37.5% and 38%.,0.17687645554542542,0.016907447949051857,0.8062160611152649
0,Prepared remarks,management,"We expect continued cost improvements to be more than offset by the sequential loss of leverage from lower revenue, and a differing mix of products.",0.9301295876502991,0.03523363545536995,0.034636836498975754
0,Prepared remarks,management,We expect OpEx to be between $6 billion and $6.1 billion.,0.08371269702911377,0.010803458280861378,0.9054838418960571
0,Prepared remarks,management,We expect OI&E to be about $300 million.,0.05674400553107262,0.01068298052996397,0.9325730204582214
0,Prepared remarks,management,And we expect the tax rate to be about 25.5%.,0.15699580311775208,0.01494105625897646,0.8280631303787231
0,Prepared remarks,management,"With that, I'd like to open the call to questions.",0.08086992055177689,0.01674984209239483,0.9023802280426025
0,Prepared remarks,management,"Thank you, Luca. (Caller Instructions) Operator, may we have the first question, please? ================================================================================",0.029995022341609,0.04361257329583168,0.9263923764228821
0,Q&A,analyst,"My first question was actually just a clarification, in terms of putting in context that $2 billion in channel inventory reduction.",0.07918497920036316,0.07850043475627899,0.8423145413398743
0,Q&A,analyst,"What was that last year, just to help us make the comparison on a year-over-year basis?",0.056470468640327454,0.01781061477959156,0.9257189631462097
0,Q&A,analyst,"The bigger question, Tim was, with the smart phone market now reaching a pretty mature growth base, how does Apple think of itself going forward?",0.13190418481826782,0.012090140022337437,0.8560056686401367
0,Q&A,analyst,"Is it a growth company, or is it a more mature tech company?",0.057146478444337845,0.01817692257463932,0.9246765971183777
